K=16, W/V=2.9420180, K=16, time:838.091

ca [*] :=
1  16
;

fragment allocation x on node k:

1    2    3    4    5    6    7    8    9    10    11    12    13    14    15    16    
 1 1   10 1   19 1   29 1   39 1   48 1   57 1   66 1   76 1   85 1   95 1
 2 1   11 1   20 1   30 1   40 1   49 1   58 1   67 1   77 1   87 1   96 1
 3 1   12 1   21 1   31 1   41 1   50 1   59 1   68 1   78 1   88 1   97 1
 4 1   13 1   23 1   32 1   42 1   51 1   60 1   69 1   79 1   89 1   98 1
 5 1   14 1   24 1   33 1   43 1   52 1   61 1   71 1   80 1   90 1   99 1
 6 1   15 1   25 1   34 1   44 1   53 1   62 1   72 1   81 1   91 1
 7 1   16 1   26 1   35 1   45 1   54 1   63 1   73 1   82 1   92 1
 8 1   17 1   27 1   37 1   46 1   55 1   64 1   74 1   83 1   93 1
 9 1   18 1   28 1   38 1   47 1   56 1   65 1   75 1   84 1   94 1
;

K_test [*] :=
 1  0.0625
 2  0.0625
 3  0.0625
 4  0.0625
 5  0.0625
 6  0.0625
 7  0.0625
 8  0.0625
 9  0.0625
10  0.0625
11  0.0625
12  0.0625
13  0.0625
14  0.0625
15  0.0625
16  0.0625
;

